comment_id,date,civic_content,department,type,website
Ugy4Ml8IiW7ZWDjs8tl4AaABAg,2023-10-29T11:15:31Z,Positive changes seen in ಬೀದಿ. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgwReBHtr_C0pfjqNot4AaABAg,2023-07-29T16:59:42Z,ಬೀದಿ service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgxPhXeVQMJBVCxKsHJ4AaABAg,2023-06-23T13:24:14Z,Positive changes seen in bridge. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgxA8leeHwLQdMBrZtd4AaABAg,2023-05-01T13:38:07Z,The condition of ಸೇತುವೆ needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=A42LPJbH2rE
UgzdvR_CFtQhKgm6pb94AaABAg,2023-03-02T19:31:15Z,Positive changes seen in supply. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
Ugziu1WyDsX_-xWudDB4AaABAg,2023-02-08T17:55:31Z,Positive changes seen in road. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgzjxH43LA8D2CUCwBZ4AaABAg,2023-01-25T21:08:59Z,bridge has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=A42LPJbH2rE
Ugw-9-uZT3LAqdYUo2x4AaABAg,2023-01-08T13:39:27Z,Happy with the recent work on ರಸ್ತೆ. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgyHt6o4jx4bns8r76R4AaABAg,2022-12-16T16:27:22Z,ಬೀದಿ service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgxIqsvLffm8JMxwM9B4AaABAg,2022-11-28T06:29:04Z,People are facing trouble due to street. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=A42LPJbH2rE
UgwuMNPvwnobB4O025B4AaABAg,2022-11-24T18:20:09Z,ರಸ್ತೆ problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=A42LPJbH2rE
Ugw8NkZgCHFWnd7Z-pF4AaABAg,2022-11-24T07:01:35Z,Happy with the recent work on bridge. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgzGpxUPxw1r_DWk1p14AaABAg,2022-11-23T15:33:42Z,Positive changes seen in pothhole. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgxkeNl-5D6dcUEIpr94AaABAg,2022-11-01T07:36:12Z,Positive changes seen in bridge. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=A42LPJbH2rE
UgxuPCKNy0Ek5ILp3vN4AaABAg,2025-06-15T18:47:05Z,pollution has not been working properly. Kindly repair it.,Health & Environment,Complaint,https://www.youtube.com/watch?v=KWF7Ji7Up2A
Ugxum6nEpTyrfhWaj-N4AaABAg,2025-06-13T16:52:01Z,Great response regarding ಕಸ. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=KWF7Ji7Up2A
UgwvGJBuFAGd1p5jcDx4AaABAg,2025-06-05T01:37:09Z,There is an issue with ವಿದ್ಯುತ್. Please fix it soon.,Electrical,Complaint,https://www.youtube.com/watch?v=KWF7Ji7Up2A
Ugym_6j521hRBOfajLZ4AaABAg,2025-05-30T13:19:34Z,Happy with the recent work on cleaning. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=KWF7Ji7Up2A
Ugzqe5tLdgXCp69xhHZ4AaABAg,2022-01-26T09:51:34Z,Great response regarding drinking. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=hnKC1k2T-t8
UgyDhwDPARsQIMAPvlB4AaABAg,2025-09-16T13:45:01Z,ನೀರು service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=SIjNcdaw_3w
UgwChz3E2XYYYxZhHGN4AaABAg,2025-09-14T00:25:24Z,supply has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=rjPUZmy8wn4
Ugx-xjKvkVABDqiOSJZ4AaABAg,2024-03-10T02:35:23Z,Happy with the recent work on ಸರಬರಾಜು. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgwR4GsMeZn6V76xQXV4AaABAg,2024-03-09T05:16:38Z,There is an issue with ಸರಬರಾಜು. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgyUxdXTX-wHCf6ci4J4AaABAg,2024-03-06T04:53:03Z,supply has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgxVTAvXwFCUmWiV_wV4AaABAg,2024-03-05T08:21:34Z,supply problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgxOzWNiLittqgwzSVt4AaABAg,2024-03-03T20:54:34Z,Great response regarding ಸರಬರಾಜು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgyDyrE4LoLRMNkczhN4AaABAg,2024-03-03T18:27:29Z,Great response regarding ನೀರು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugyij9Aq44r2AC-gslp4AaABAg,2024-03-02T14:34:59Z,People are facing trouble due to ಸರಬರಾಜು. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgwyBTmb7s4R9nFtvuh4AaABAg,2024-03-02T04:27:22Z,Good improvement in water. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugy1Bn4G2sp0E7GB5RR4AaABAg,2024-03-01T03:21:13Z,Happy with the recent work on drinking. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgzJyELaNIIEYcRxwqJ4AaABAg,2024-02-29T10:15:57Z,Great response regarding ನೀರು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgwIZy4c9Kwf7-2gARh4AaABAg,2024-02-29T01:24:59Z,drinking problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugw0QlsqH0Ac9PoqIDJ4AaABAg,2024-02-28T21:25:12Z,water problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugwc94tF_sFqCtnB4gd4AaABAg,2024-02-28T16:01:02Z,drinking has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgyUzTPZaJL_Tjgz6KR4AaABAg,2024-02-28T15:44:54Z,supply problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgwLUVRYqaXJpb_PEoZ4AaABAg,2024-02-28T10:33:30Z,Positive changes seen in drinking. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgxAx1qgX04SokpgQD94AaABAg,2024-02-28T07:58:59Z,drinking has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgxFMsFMaKkedaa1iIx4AaABAg,2024-02-28T04:52:10Z,There is an issue with supply. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgyO6UzT6-2VzDoZ6tJ4AaABAg,2024-02-28T03:38:25Z,There is an issue with water. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgyBhxC1-sXbfDUNsch4AaABAg,2024-02-28T03:22:17Z,supply has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugyr8cCL7u7z8B1tm2p4AaABAg,2024-02-27T19:40:25Z,ನೀರು has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugwe42WewJyOnMaS9C54AaABAg,2024-02-27T17:53:15Z,Happy with the recent work on ಸರಬರಾಜು. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugz8TFPKQStzpIRFqkF4AaABAg,2024-02-27T17:44:54Z,Happy with the recent work on ನೀರು. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
Ugx8W9qZeaa7goUc3pF4AaABAg,2024-02-27T17:01:30Z,ಸರಬರಾಜು has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgznqCBGMd2JBZO4ZeV4AaABAg,2024-02-27T16:55:24Z,There is an issue with ಸರಬರಾಜು. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgwlAX6P19wQlpp-axl4AaABAg,2024-02-27T16:47:53Z,Positive changes seen in water. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=lCJpHlGGtO8
UgwTf0sxO4hTqpKyqdt4AaABAg,2025-06-25T06:06:59Z,Great response regarding ನೀರು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=xOoYs4cE6zY
UgyN41-Fwam_xjvGBHB4AaABAg,2025-06-20T03:54:09Z,ಕಸ service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=xOoYs4cE6zY
UgystECELZYj6NFkTlB4AaABAg,2025-06-16T04:43:47Z,Good improvement in drinking. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=xOoYs4cE6zY
UgwKLPzIOw23OF8xz394AaABAg,2025-06-15T14:50:52Z,Good improvement in ಕಸ. Thank you!,Sanitation,Feedback,https://www.youtube.com/watch?v=xOoYs4cE6zY
Ugx5qq0hpo8H0W0BmgR4AaABAg,2025-06-15T11:58:46Z,ಸರಬರಾಜು has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=xOoYs4cE6zY
UgxLoQYnXjs8ok2cr6J4AaABAg,2025-06-14T08:40:41Z,Positive changes seen in supply. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=xOoYs4cE6zY
UgyOpJWuSRHejQQqsGp4AaABAg,2025-06-14T01:56:18Z,The condition of drinking needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=xOoYs4cE6zY
UgzJwZNvOi5nD4kuP9l4AaABAg,2024-10-16T15:06:07Z,Happy with the recent work on property. Keep going.,Revenue/Tax,Feedback,https://www.youtube.com/watch?v=jHUGP0vGgCE
UgxEah9C5qzozoIeIGB4AaABAg,2024-04-12T05:41:43Z,Positive changes seen in drinking. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgyeVC1tWjIDmlVusaB4AaABAg,2024-04-11T15:38:12Z,Great response regarding ನೀರು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgxNmHWQHBmC0WAgc4p4AaABAg,2024-04-10T09:29:50Z,Good improvement in water. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgzfDwXBtd68MVPiSsp4AaABAg,2024-04-08T18:30:40Z,ಸರಬರಾಜು service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
Ugzcd6K28o63DGSCTE14AaABAg,2024-04-08T00:16:36Z,ನೀರು service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
Ugw5oRfGbHCpfZ8dGRN4AaABAg,2024-04-07T16:01:15Z,Great response regarding ಸರಬರಾಜು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgxgQpMIhwxpMUszZr14AaABAg,2024-04-07T11:46:31Z,Positive changes seen in drinking. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
Ugz-Dc2Ip2WJMk17Wjp4AaABAg,2024-04-07T07:52:50Z,There is an issue with ಸರಬರಾಜು. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgyXKj51RyX44kc_XU94AaABAg,2024-04-07T05:48:16Z,Happy with the recent work on supply. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
Ugwe1ezliUXPV5QEckx4AaABAg,2024-04-07T05:18:26Z,Great response regarding water. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgwOCQz0nnPjHdJKxh54AaABAg,2024-04-07T03:08:07Z,People are facing trouble due to ನೀರು. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Water Supply,Complaint,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgxQcDYl2lKBWxfz8xx4AaABAg,2024-04-06T15:12:41Z,There is an issue with ಸರಬರಾಜು. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgyBLrDjPULLQv7krD14AaABAg,2024-04-06T15:04:31Z,Great response regarding water. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgyOhNGFaWN4OZnIW4N4AaABAg,2024-04-06T14:33:24Z,supply problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgzIZ5LvMMiRiA1-gUl4AaABAg,2024-04-06T14:02:29Z,Great response regarding supply. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
Ugz77OarueObqEMwLvt4AaABAg,2024-04-06T11:52:16Z,property problem is causing inconvenience. Request quick action.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgxxM67KUXgJdo5bfmR4AaABAg,2024-04-06T09:06:58Z,water service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgzegDit4hLI0AVAdNt4AaABAg,2024-04-06T08:49:02Z,ಸರಬರಾಜು service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgwepPNoqnNIT6iiNhB4AaABAg,2024-04-06T06:23:34Z,Happy with the recent work on ಸರಬರಾಜು. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=pIMd-zwa4bA
UgzqD8RGH4kfdUl8EY54AaABAg,2025-05-18T08:19:20Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=AQGklxGBxu4
UgxfmVBfQ4GgIB9L3ap4AaABAg,2025-05-16T05:42:04Z,ಸರಬರಾಜು problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=AQGklxGBxu4
UgzApV6Pnaghxo1asfN4AaABAg,2025-05-16T03:07:09Z,People are facing trouble due to ಸ್ವಚ್ಛತೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=AQGklxGBxu4
Ugz5AjSSNCjYEFccpCl4AaABAg,2025-05-15T08:11:46Z,Great response regarding ಸರಬರಾಜು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=AQGklxGBxu4
UgxZvdBEKZtUoY8iNuV4AaABAg,2025-05-14T15:47:00Z,Good improvement in ನೀರು. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=AQGklxGBxu4
UgwEg3YFh5wi6aQIO_x4AaABAg,2023-09-26T06:01:44Z,The condition of supply needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=U2yGU8idx-0
UgzUN-QyM4uOh6fDVwF4AaABAg,2020-08-28T05:28:18Z,Happy with the recent work on water. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=BuZzf1K6XwE
UgxE3ON0VTDdX6EWFXV4AaABAg,2025-03-02T19:02:15Z,Positive changes seen in ಸರಬರಾಜು. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=EoKQsMB4ufE
UgxftTuOuOYQYD6MVGJ4AaABAg,2024-07-27T17:26:27Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=EoKQsMB4ufE
UgwspRXfNlrzEoP2ozJ4AaABAg,2024-03-13T03:25:02Z,Positive changes seen in supply. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=EoKQsMB4ufE
UgyvF8IU24pg7-K49ZR4AaABAg,2024-03-12T15:18:30Z,supply service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=EoKQsMB4ufE
Ugyp1RKzYDHAo_te69t4AaABAg,2024-03-11T11:37:17Z,Positive changes seen in ನೀರು. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=EoKQsMB4ufE
UgzmUotpfePZ-k5fCGF4AaABAg,2025-11-21T19:24:43Z,ತ್ಯಾಜ್ಯ has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgyRswfxSJiKJdQgPmF4AaABAg,2025-09-24T09:16:48Z,People are facing trouble due to ನೀರು. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgyCuvh81ucxzX_H4Ah4AaABAg,2025-08-07T21:09:12Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgxupXjRs-uUmIPcYIl4AaABAg,2025-07-31T08:16:55Z,ನೀರು has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugx6ibzYlFMRb8l1drl4AaABAg,2025-07-31T06:30:08Z,There is an issue with water. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgzBCdQv-h37Ow_YlGR4AaABAg,2025-05-26T19:42:55Z,Good improvement in ನೀರು. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugx7Kwzolaf13m0K4QN4AaABAg,2025-04-17T08:36:12Z,supply service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgyA0O4zwqCx5XFmF854AaABAg,2025-02-16T09:21:18Z,Positive changes seen in supply. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgzH4f74r2JoRpmhGht4AaABAg,2025-01-13T04:29:49Z,ಸರಬರಾಜು problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgwLDiPuboPos636uwd4AaABAg,2024-12-11T16:16:37Z,Great response regarding drinking. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugy-YataqgpXq_EEpBF4AaABAg,2024-09-20T05:28:11Z,Happy with the recent work on water. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgzGV9EZSP0ulexBXw54AaABAg,2024-09-04T04:43:18Z,Happy with the recent work on ಸರಬರಾಜು. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgxM09AknFE3sh65Ncp4AaABAg,2024-09-02T09:31:41Z,There is an issue with drinking. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugyci4N19iQhkX8dXW14AaABAg,2024-05-26T11:40:15Z,Happy with the recent work on supply. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgxASf9u4MoSDk1nFpd4AaABAg,2024-04-12T09:26:37Z,drinking problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugw6_P0l1IXjOzrtqH14AaABAg,2024-04-09T09:15:58Z,water service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugz6knqSfQa_Ob19KaB4AaABAg,2024-04-02T19:26:03Z,There is an issue with drinking. Please fix it soon.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgwMHXoXxbKbjou5Qqp4AaABAg,2024-04-02T19:18:27Z,ಸರಬರಾಜು service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgwOTfiQ-iT3bbznyLV4AaABAg,2024-04-02T03:13:08Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgytqBBRANGauebV6Fp4AaABAg,2024-04-01T17:21:28Z,supply has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgxMxSG0pIWXjJ2E-IZ4AaABAg,2024-04-01T15:08:52Z,The condition of ನೀರು needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgxixtoiYaS6B6wIQ0h4AaABAg,2024-04-01T10:38:49Z,Positive changes seen in power. Thanks team.,Electrical,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgyA9FSGeuCTM-wEfx94AaABAg,2024-04-01T05:08:01Z,The condition of drinking needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugy19vLCQHGcwI2XXzx4AaABAg,2024-03-30T08:55:52Z,People are facing trouble due to supply. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugy6hOuECMDBowUxC4d4AaABAg,2024-03-28T13:35:33Z,Happy with the recent work on garbage. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgzZZNoE6gCqcuTgjpB4AaABAg,2024-03-28T09:25:09Z,ಸರಬರಾಜು has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgzJC03BPp_zyCvpAod4AaABAg,2024-03-28T08:27:33Z,Happy with the recent work on bridge. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgwpAsFwTiKseb9tXKt4AaABAg,2024-03-28T04:35:41Z,Great response regarding water. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgxS_2SYgc02XuW3gfB4AaABAg,2024-03-28T04:25:14Z,Great response regarding ನೀರು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgzOVhgRfwWmeJHL4Nt4AaABAg,2024-03-27T15:04:43Z,ನೀರು has not been working properly. Kindly repair it.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgzZ_NPjdOv-EJN-ANt4AaABAg,2024-03-27T14:44:19Z,drinking service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugx03YnkWYUKpPcG0rV4AaABAg,2024-03-27T04:41:06Z,water service handled very well. Appreciated.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugwoc4wA_4E5k1ei8hR4AaABAg,2024-03-27T02:28:23Z,Happy with the recent work on drinking. Keep going.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugwx1IDul5rIiI9cY494AaABAg,2024-03-26T21:37:31Z,ರಸ್ತೆ problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
UgyoQxw4MR19dzq-wvZ4AaABAg,2024-03-26T19:40:46Z,Positive changes seen in drinking. Thanks team.,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
UgxtBhFlhYsN0BCiSIx4AaABAg,2024-03-26T18:39:51Z,People are facing trouble due to ತ್ಯಾಜ್ಯ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugxope41S7v0U6DGnG54AaABAg,2024-03-26T17:36:01Z,Great response regarding ನೀರು. ಧನ್ಯವಾದಗಳು!,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugz_R88dcj9gkiFbZ0F4AaABAg,2024-03-26T15:58:57Z,drinking problem is causing inconvenience. Request quick action.,Water Supply,Complaint,https://www.youtube.com/watch?v=aszVnDvJQIw
Ugw6g8IpzHZ_N6ollwZ4AaABAg,2024-03-26T15:25:23Z,Good improvement in ನೀರು. Thank you!,Water Supply,Feedback,https://www.youtube.com/watch?v=aszVnDvJQIw
